_step,constraint/satisfaction_rate,constraint/lambda,constraint/avg_penalty,constraint/avg_length
430,0.9296875,0.0866854572296149,0.0012330737120169,2155.888671875
431,0.978515625,0.0842044639587409,0.0004315358035455,2063.5703125
432,0.98046875,0.0816750001907355,0.0003116584058989,2023.86328125
433,0.98828125,0.0790591740608222,0.0001442937258275,1953.115234375
434,0.955078125,0.0766035270690925,0.0010175162158373,2084.333984375
435,0.958984375,0.0742166519165046,0.0005173011543047,2140.671875
436,0.966796875,0.071587343215943,0.0005955304233793,1942.0703125
437,0.9609375,0.0691956925392157,0.0006180574590052,2136.759765625
438,0.912109375,0.0669858455657965,0.0010571952746625,2285.693359375
439,0.955078125,0.064581625461579,0.0003626619770784,2126.462890625
440,0.990234375,0.0619516658782965,8.373138410092995e-05,1941.537109375
441,0.974609375,0.0593716740608222,0.0002604321891703,1982.470703125
442,0.96484375,0.0569750499725348,0.0002754906464986,2132.685546875
443,0.978515625,0.0541734123229987,0.000375839634571,1800.8984375
444,0.974609375,0.0516978263854987,0.0001706455048588,2068.0
445,0.97265625,0.0492002224922187,0.0002484372588696,2049.962890625
446,0.953125,0.0467068147659308,0.0005554272019878,2053.400390625
447,0.962890625,0.0441807889938361,0.0002696415931563,2026.6796875
448,0.958984375,0.0415423560142523,0.0003300152109091,1934.595703125
449,0.966796875,0.0389492464065558,0.0002151845042146,1971.724609375
450,0.982421875,0.0363006925582892,0.0001038199841559,1926.3046875
451,0.970703125,0.0337096381187445,0.0001546086244252,1973.408203125
452,0.96875,0.0312557244300849,0.0001841277621508,2085.75390625
453,0.97265625,0.0286557912826544,0.0001850467083568,1966.134765625
454,0.95703125,0.0262096858024603,0.0001680963250919,2092.150390625
455,0.953125,0.0236512351036078,0.0003385266110092,2000.1171875
456,0.935546875,0.0214768147468573,0.0003380404095628,2314.71484375
457,0.9765625,0.0187572240829474,4.790713280954303e-05,1868.111328125
458,0.966796875,0.0162299752235419,0.000111873320975,2025.677734375
459,0.982421875,0.0135570096969611,6.735299795650743e-05,1906.306640625
460,0.98046875,0.0108816099166876,3.634334016624234e-05,1904.3125
461,0.9609375,0.0083101272583014,0.0001012378173277,1989.44140625
462,0.955078125,0.0056676650047309,5.2971735567557295e-05,1931.294921875
463,0.970703125,0.0030735135078436,3.2087415028176315e-05,1970.87109375
464,0.9765625,0.0006179308891303,7.34687958470366e-06,2084.38671875
465,0.986328125,0.0,5.907780803233561e-07,1875.833984375
466,0.96484375,0.0,0.0,2139.8203125
467,0.96875,0.0,0.0,2006.12109375
468,0.970703125,0.0,0.0,1988.73828125
469,0.958984375,0.0,0.0,2139.01953125
470,0.958984375,0.0,0.0,1931.85546875
471,0.98828125,0.0,0.0,1910.51171875
472,0.978515625,0.0,0.0,2102.921875
473,0.98046875,0.0,0.0,1878.107421875
474,0.9765625,0.0,0.0,1908.619140625
475,0.982421875,0.0,0.0,1836.19921875
476,0.96875,0.0,0.0,2061.611328125
477,0.970703125,0.0,0.0,2040.419921875
478,0.98046875,0.0,0.0,1864.2421875
479,0.98046875,0.0,0.0,1957.234375
480,0.96875,0.0,0.0,2065.130859375
481,0.96875,0.0,0.0,1925.771484375
482,0.955078125,0.0,0.0,2085.728515625
483,0.951171875,0.0,0.0,2038.861328125
484,0.984375,0.0,0.0,1897.5234375
485,0.984375,0.0,0.0,1904.369140625
486,0.9609375,0.0,0.0,1977.376953125
487,0.955078125,0.0,0.0,2066.5546875
488,0.970703125,0.0,0.0,2074.3125
489,0.962890625,0.0,0.0,1989.693359375
490,0.98046875,0.0,0.0,1982.32421875
491,0.91796875,0.0,0.0,2125.115234375
492,0.951171875,0.0,0.0,2123.21875
493,0.96484375,0.0,0.0,1924.826171875
494,0.96875,0.0,0.0,2056.4140625
495,0.974609375,0.0,0.0,2004.75
496,0.9765625,0.0,0.0,2034.9921875
497,0.978515625,0.0,0.0,1912.416015625
498,0.955078125,0.0,0.0,2026.296875
499,0.9765625,0.0,0.0,1937.712890625
500,0.951171875,0.0,0.0,2149.66015625
